energy,tempo,danceability,genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name
0.606,95.056,0.831,turkish,-4.84,0.0973,0.883,"Semicenk, Doğu Swag",4,0.0626,72,Küle Dönmüşsün,Turkish Pop,Küle Dönmüşsün
0.914,108.02,0.726,turkish,-4.226,0.54,0.839,Simge,4,0.0802,74,Önümüz Yaz,Turkish Pop,Önümüz Yaz
0.724,78.753,0.536,turkish,-6.84,0.116,0.587,"Ebru Yaşar, Siyam, Zeyd",4,0.152,68,Yine Çalıyor,Turkish Pop,Kafamın İçi
0.622,204.028,0.406,turkish,-7.647,0.309,0.567,Zeynep Bastık,4,0.0648,69,Lan,Turkish Pop,Lan
0.538,141.894,0.52,hip-hop,-8.109,0.119,0.177,Mac Miller,4,0.206,73,Swimming,Chill Hop,Self Care
0.586,130.012,0.891,hip-hop,-4.665,0.213,0.954,Aaron May,4,0.121,75,CHASE,Chill Hop,"I'm Good Luv, Enjoy."
0.722,119.973,0.769,hip-hop,-5.485,0.111,0.57,"The Weeknd, Playboi Carti",4,0.0507,92,Timeless,Chill Hop,Timeless (with Playboi Carti)
0.84,95.416,0.856,hip-hop,-7.736,0.0773,0.792,"MF DOOM, Pebbles The Invisible Girl",4,0.334,72,Operation: Doomsday (Complete),Chill Hop,Doomsday
0.818,97.571,0.373,hip-hop,-3.19,0.434,0.361,"Tyler, The Creator, Teezo Touchdown",4,0.102,87,CHROMAKOPIA,Chill Hop,"Darling, I (feat. Teezo Touchdown)"
0.803,67.536,0.284,hip-hop,-5.293,0.242,0.553,"A$AP Rocky, Joe Fox, Kanye West",4,0.173,72,AT.LONG.LAST.A$AP,Chill Hop,Jukebox Joints (feat. Joe Fox & Kanye West)
0.86,76.54,0.575,hip-hop,-3.165,0.0973,0.834,Lil Yachty,1,0.23,72,A Cold Sunday,Chill Hop,A Cold Sunday
0.579,84.143,0.562,hip-hop,-6.788,0.102,0.577,"XXXTENTACION, Joey Bada$$",4,0.484,70,?,Chill Hop,infinity (888) - feat. Joey Bada$$
0.621,119.043,0.455,hip-hop,-7.694,0.123,0.28,Travis Scott,4,0.0517,82,UTOPIA,Chill Hop,MY EYES
0.76,80.082,0.435,hip-hop,-4.935,0.158,0.206,"Kanye West, Rick Ross",4,0.0721,76,My Beautiful Dark Twisted Fantasy,Chill Hop,Devil In A New Dress
0.638,82.81,0.677,hip-hop,-8.631,0.193,0.435,J. Cole,4,0.333,73,2014 Forest Hills Drive,Chill Hop,Love Yourz
0.498,81.958,0.665,hip-hop,-8.185,0.0757,0.127,Post Malone,4,0.083,72,Stoney (Deluxe),Chill Hop,Go Flex
0.441,135.028,0.942,hip-hop,-11.448,0.138,0.925,Sainté,4,0.469,68,Local Mvp,Chill Hop,Champagne Shots
0.421,95.977,0.852,hip-hop,-9.153,0.106,0.457,Kendrick Lamar,4,0.208,73,Mr. Morale & The Big Steppers,Chill Hop,Rich Spirit
0.652,141.981,0.47,hip-hop,-9.629,0.175,0.104,"A$AP Rocky, Imogen Heap, Clams Casino",4,0.0561,84,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),Chill Hop,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino)
0.574,120.013,0.669,hip-hop,-6.442,0.146,0.273,"Lil Peep, XXXTENTACION",4,0.0286,84,"Come Over When You're Sober, Pt. 2",Chill Hop,Falling Down - Bonus Track
0.638,94.893,0.809,hip-hop,-5.646,0.453,0.608,Joey Bada$$,4,0.28,68,1999,Chill Hop,Righteous Minds
0.57,129.953,0.734,hip-hop,-7.066,0.112,0.689,XXXTENTACION,4,0.133,81,17,Chill Hop,Everybody Dies In Their Nightmares
0.744,82.356,0.798,hip-hop,-5.328,0.292,0.794,Ice Cube,4,0.136,78,The Predator,Chill Hop,It Was A Good Day
0.653,142.347,0.493,hip-hop,-5.666,0.511,0.852,"Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign",4,0.0466,73,CALL ME IF YOU GET LOST,Chill Hop,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)
0.435,120.058,0.843,hip-hop,-8.442,0.147,0.19,"Mac Miller, Miguel",4,0.178,72,GO:OD AM,Chill Hop,Weekend (feat. Miguel)
0.636,145.972,0.837,hip-hop,-7.643,0.342,0.274,21 Savage,4,0.086,77,i am > i was,Chill Hop,a lot
0.628,90.482,0.639,hip-hop,-7.578,0.386,0.43,"Kanye West, Dwele",4,0.0398,83,Graduation,Chill Hop,Flashing Lights
0.354,160.037,0.741,hip-hop,-10.603,0.118,0.583,Childish Gambino,4,0.0837,78,"""Awaken, My Love!""",Chill Hop,Redbone
0.463,111.98,0.809,hip-hop,-11.377,0.109,0.364,Drake,4,0.0396,80,More Life,Chill Hop,Passionfruit
0.604,49.305,0.583,hip-hop,-8.437,0.724,0.691,"The Alchemist, Boldy James",5,0.456,68,Yacht Rock 2,Chill Hop,Ocean Prime (feat. Boldy James)
0.646,176.153,0.599,hip-hop,-6.326,0.128,0.638,Joey Bada$$,4,0.337,68,2000,Chill Hop,Show Me
0.251,139.999,0.746,hip-hop,-16.169,0.106,0.18,XXXTENTACION,4,0.259,84,17,Chill Hop,Revenge
0.734,97.044,0.918,hip-hop,-2.832,0.191,0.608,Outkast,4,0.269,70,ATLiens,Chill Hop,ATLiens
0.63,95,0.874,hip-hop,-3.585,0.0582,0.717,2Pac,4,0.298,74,R U Still Down? [Remember Me],Chill Hop,Do For Love
0.506,115.994,0.848,hip-hop,-5.105,0.102,0.593,"Don Toliver, Travis Scott",4,0.0336,69,Love Sick (Deluxe),Chill Hop,Embarrassed (feat. Travis Scott)
0.747,86.918,0.67,hip-hop,-7.059,0.115,0.918,"Kanye West, Chris Martin",4,0.189,79,Graduation,Chill Hop,Homecoming
0.678,117.067,0.595,hip-hop,-5.18,0.418,0.259,PARTYNEXTDOOR,4,0.0335,83,PARTYNEXTDOOR,Chill Hop,Break from Toronto
0.52,92.869,0.747,hip-hop,-10.523,0.142,0.601,Ice Cube,4,0.0357,76,Lethal Injection,Chill Hop,You Know How We Do It
0.533,131.036,0.797,hip-hop,-9.74,0.103,0.329,"XXXTENTACION, Trippie Redd",4,0.0412,84,17,Chill Hop,Fuck Love
0.731,174.516,0.552,hip-hop,-6.873,0.258,0.632,Kendrick Lamar,4,0.615,72,DAMN.,Chill Hop,DUCKWORTH.
0.559,78.558,0.558,hip-hop,-9.222,0.109,0.62,"Tyler, The Creator, Kali Uchis",4,0.0959,90,Flower Boy,Chill Hop,See You Again (feat. Kali Uchis)
0.631,84.166,0.48,hip-hop,-5.488,0.149,0.515,Kanye West,4,0.116,70,Graduation,Chill Hop,Good Morning
0.283,138.97,0.898,hip-hop,-12.335,0.11,0.469,J. Cole,4,0.356,68,4 Your Eyez Only,Chill Hop,Neighbors
0.283,97.04,0.766,hip-hop,-10.33,0.115,0.144,Drake,4,0.0846,77,More Life,Chill Hop,Teenage Fever
0.648,93.2,0.737,ambient,-5.493,0.105,0.746,"Wizkid, Brent Faiyaz",4,0.138,77,Piece of My Heart (feat. Brent Faiyaz),Meditative Vibes,Piece of My Heart (feat. Brent Faiyaz)
0.634,101.837,0.502,ambient,-3.367,0.188,0.645,"Asake, Wizkid",3,0.144,72,Lungu Boy,Meditative Vibes,MMS
0.385,106.312,0.619,ambient,-11.272,0.179,0.294,Fido,5,0.118,71,Awolowo,Meditative Vibes,Awolowo
0.651,67.813,0.49,ambient,-6.259,0.108,0.567,"Ayo Maff, Fireboy DML",5,0.138,68,Dealer,Meditative Vibes,Dealer
0.415,113.976,0.823,ambient,-10.845,0.128,0.488,Omah Lay,4,0.0637,70,Holy Ghost,Meditative Vibes,Holy Ghost
0.801,104.986,0.778,ambient,-7.326,0.0912,0.914,Asake,4,0.106,70,Work Of Art,Meditative Vibes,Lonely At The Top
0.681,139.057,0.918,ambient,-4.705,0.0615,0.706,"Dave, Central Cee",4,0.201,79,Sprinter,Meditative Vibes,Sprinter
0.756,105.024,0.719,ambient,-5.392,0.109,0.647,"Victony, Rema, Tempoe, Don Toliver",4,0.0761,72,"Soweto (with Don Toliver, Rema and Tempoe)",Meditative Vibes,"Soweto (with Don Toliver, Rema & Tempoe)"
0.503,99.97,0.792,ambient,-8.044,0.0959,0.381,Ayra Starr,4,0.0626,68,Rush,Meditative Vibes,Rush
0.463,125.15,0.562,ambient,-7.478,0.157,0.416,Tems,5,0.0787,72,For Broken Ears,Meditative Vibes,Free Mind
0.707,104.027,0.849,ambient,-6.002,0.618,0.602,"Wizkid, Tems",4,0.113,70,Made In Lagos,Meditative Vibes,Essence (feat. Tems)
0.501,103.993,0.637,ambient,-6.148,0.099,0.431,"Rotimi, Wale",4,0.187,68,The Beauty of Becoming,Meditative Vibes,In My Bed
0.496,109.979,0.812,ambient,-5.969,0.0955,0.55,"Dave, Burna Boy",4,0.297,73,PSYCHODRAMA,Meditative Vibes,Location (feat. Burna Boy)
0.581,102.964,0.609,ambient,-10.854,0.283,0.528,Tems,3,0.277,72,For Broken Ears,Meditative Vibes,Higher
0.642,83.389,0.463,ambient,-4.474,0.0686,0.339,"Future, Drake, Tems",4,0.34,82,I NEVER LIKED YOU,Meditative Vibes,WAIT FOR U (feat. Drake & Tems)
0.655,92.9,0.649,ambient,-5.534,0.22,0.793,Oxlade,4,0.0652,70,KU LO SA - A COLORS SHOW,Meditative Vibes,KU LO SA - A COLORS SHOW
0.549,123.879,0.613,ambient,-8.187,0.116,0.78,Tems,5,0.231,71,If Orange Was A Place,Meditative Vibes,Replay
0.529,112.014,0.782,ambient,-8.626,0.413,0.44,Ayo Maff,4,0.0592,69,MAFFIAN,Meditative Vibes,Are you there?
0.00161,140.997,0.138,ambient,-43.643,0.0951,0.155,Somnum Magnam,1,0.0532,72,Touches,Ambient Chill,Touches
0.277,159.719,0.329,ambient,-13.111,0.0971,0.121,"Bon Iver, St. Vincent",3,0.0302,75,The Twilight Saga: New Moon (Original Motion Picture Soundtrack),Dark Academia,Rosyln
0.04,135.965,0.44,ambient,-16.887,0.111,0.249,Tom Rosenthal,4,0.0322,77,Z-Sides,Dark Academia,Lights Are On
0.664,129.071,0.575,ambient,-5.303,0.116,0.437,Hozier,4,0.0481,81,Hozier,Dark Academia,Take Me To Church
0.581,130.033,0.613,ambient,-8.588,0.25,0.551,Taylor Swift,4,0.0424,83,folklore,Dark Academia,cardigan
0.416,113.986,0.324,ambient,-8.92,0.11,0.151,Lana Del Rey,4,0.0368,83,Young And Beautiful,Dark Academia,Young And Beautiful
0.363,121.412,0.531,ambient,-7.672,0.112,0.259,Hozier,4,0.0608,77,Hozier (Expanded Edition),Dark Academia,Work Song
0.394,96.192,0.421,ambient,-8.312,0.0984,0.399,Rio Romeo,3,0.0277,78,Good God!,Dark Academia,Nothing's New
0.308,113.95,0.504,ambient,-14.958,0.158,0.121,Mitski,4,0.0321,88,The Land Is Inhospitable and So Are We,Dark Academia,My Love Mine All Mine
0.422,144.678,0.718,ambient,-9.115,0.17,0.455,blackbear,4,0.0621,71,dead,Dark Academia,idfc
0.449,123.969,0.327,ambient,-5.362,0.22,0.179,Matt Maltese,4,0.034,68,Bad Contestant,Dark Academia,As the World Caves In
0.135,82.987,0.387,ambient,-14.398,0.0948,0.21,Billie Eilish,4,0.051,72,Guitar Songs,Dark Academia,The 30th
0.179,140.01,0.539,ambient,-14.33,0.106,0.145,Hozier,3,0.0309,72,Hozier (Expanded Edition),Dark Academia,Like Real People Do
0.119,70.499,0.467,ambient,-10.99,0.0973,0.156,Lana Del Rey,4,0.0401,73,Norman Fucking Rockwell!,Dark Academia,Happiness is a butterfly
0.0561,79.764,0.319,ambient,-23.023,0.388,0.082,Billie Eilish,3,0.045,74,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Dark Academia,listen before i go
0.343,145.115,0.474,ambient,-8.571,0.305,0.152,Conan Gray,3,0.027,72,Superache,Dark Academia,Astronomy
0.156,94.08,0.671,ambient,-16.288,0.113,0.201,Harry Styles,4,0.0371,69,Harry Styles,Dark Academia,From the Dining Table
0.128,159.679,0.599,ambient,-17.261,0.115,0.367,Billie Eilish,4,0.109,70,Happier Than Ever,Dark Academia,Getting Older
0.129,137.35,0.483,ambient,-20.149,0.106,0.203,Liana Flores,3,0.0349,81,recently,Dark Academia,rises the moon
0.322,148.005,0.516,ambient,-11.762,0.215,0.261,Lizzy McAlpine,3,0.0292,80,five seconds flat,Dark Academia,ceilings
0.268,102.617,0.371,ambient,-10.506,0.104,0.165,Coldplay,3,0.0281,85,Parachutes,Dark Academia,Sparks
0.338,133.943,0.408,ambient,-13.626,0.0732,0.1,Chance Peña,3,0.0431,76,In My Room,Dark Academia,In My Room
0.289,129.753,0.531,ambient,-10.065,0.134,0.12,Phoebe Bridgers,4,0.0286,75,"Lost Ark Studio Compilation, Vol. 8",Dark Academia,Waiting Room
0.276,201.025,0.334,ambient,-13.125,0.113,0.429,Lana Del Rey,3,0.0643,79,Chemtrails Over The Country Club,Dark Academia,Chemtrails Over The Country Club
0.304,78.997,0.538,ambient,-11.79,0.164,0.065,Lana Del Rey,3,0.0352,70,Norman Fucking Rockwell!,Dark Academia,How to disappear
0.377,101.96,0.606,ambient,-9.455,0.154,0.446,"Taylor Swift, Phoebe Bridgers",4,0.0275,71,Red (Taylor's Version),Dark Academia,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault)
0.31,137.474,0.509,ambient,-10.623,0.0963,0.151,Novo Amor,3,0.0313,73,Birthplace,Dark Academia,State Lines
0.225,104.007,0.554,ambient,-11.324,0.107,0.221,SYML,4,0.0281,72,Where's My Love,Dark Academia,Where's My Love - Acoustic
0.425,102.078,0.357,ambient,-7.301,0.322,0.27,Conan Gray,3,0.0333,83,Kid Krow,Dark Academia,Heather
0.468,94.434,0.369,ambient,-9.013,0.109,0.18,Cigarettes After Sex,4,0.0273,87,Cigarettes After Sex,Dark Academia,Apocalypse
0.407,117.053,0.457,ambient,-11.475,0.126,0.126,Novo Amor,4,0.0308,78,Bathing Beach,Dark Academia,Anchor
0.664,107.747,0.404,ambient,-6.698,0.11,0.0949,Lana Del Rey,4,0.0407,80,Ultraviolence (Deluxe),Dark Academia,Brooklyn Baby
0.526,130.694,0.521,ambient,-6.032,0.108,0.502,Hozier,4,0.0281,74,"Wasteland, Baby!",Dark Academia,Would That I
0.367,77.968,0.395,ambient,-7.653,0.11,0.426,Olivia Rodrigo,4,0.0324,75,GUTS,Dark Academia,lacy
0.347,141.332,0.409,ambient,-8.159,0.121,0.199,Olivia Rodrigo,4,0.0359,72,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),Dark Academia,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes
0.483,144.99,0.617,ambient,-7.359,0.121,0.176,Gracie Abrams,4,0.0458,73,This Is What It Feels Like,Dark Academia,Feels Like
0.199,165.476,0.48,ambient,-12.398,0.0978,0.201,Tom Odell,4,0.0329,71,Black Friday,Dark Academia,Black Friday
0.288,110.927,0.687,ambient,-10.415,0.0986,0.308,Billie Eilish,4,0.045,70,Happier Than Ever,Dark Academia,Male Fantasy
0.11,81.876,0.415,ambient,-14.901,0.0962,0.234,Hozier,4,0.0388,68,Hozier (Expanded Edition),Dark Academia,Cherry Wine - Live
0.0972,86.686,0.443,ambient,-16.496,0.115,0.289,Leith Ross,4,0.0793,68,To Learn,Dark Academia,We'll Never Have Sex
0.245,103.777,0.34,ambient,-13.352,0.0633,0.192,"Lana Del Rey, Bleachers",4,0.0319,78,Did you know that there's a tunnel under Ocean Blvd,Dark Academia,Margaret (feat. Bleachers)
0.348,110.019,0.631,ambient,-10.285,0.295,0.32,David Kushner,4,0.0343,68,Footprints I Found,Dark Academia,Miserable Man
0.159,72.38,0.403,ambient,-16.728,0.34,0.0381,Billie Eilish,4,0.104,75,Happier Than Ever,Dark Academia,Halley's Comet
0.529,161.989,0.671,hip-hop,-7.226,0.0856,0.203,Juice WRLD,4,0.307,83,Goodbye & Good Riddance,Melodic Rap,All Girls Are The Same
0.663,184.057,0.672,hip-hop,-5.984,0.134,0.381,Lil Uzi Vert,4,0.243,76,Eternal Atake 2,Melodic Rap,Chill Bae
0.561,148.775,0.686,hip-hop,-9.929,0.114,0.186,Lil Tecca,4,0.191,72,We Love You Tecca,Melodic Rap,Did It Again
0.819,94.011,0.565,hip-hop,-7.899,0.111,0.682,"Diplo, Trippie Redd",4,0.0668,71,LIFE'S A TRIP,Melodic Rap,Wish (feat. Trippie Redd) - Trippie Mix
0.767,160.084,0.718,hip-hop,-5.641,0.114,0.519,Lil Skies,4,0.166,70,Life of a Dark Rose,Melodic Rap,Lust
0.653,150.097,0.547,hip-hop,-3.875,0.103,0.163,"Post Malone, Young Thug",4,0.081,74,Hollywood's Bleeding,Melodic Rap,Goodbyes (feat. Young Thug)
0.534,93.924,0.832,hip-hop,-7.813,0.165,0.116,Polo G,4,0.253,78,THE GOAT,Melodic Rap,Martin & Gina
0.662,112.509,0.897,hip-hop,-6.903,0.534,0.39,"Lil Baby, Gunna",4,0.292,79,Drip Harder,Melodic Rap,Drip Too Hard (Lil Baby & Gunna)
0.515,120.1,0.567,hip-hop,-10.265,0.078,0.321,Lil Tjay,1,0.247,73,True 2 Myself,Melodic Rap,F.N
0.651,163.935,0.665,hip-hop,-5.515,0.0896,0.237,Juice WRLD,4,0.156,77,Goodbye & Good Riddance,Melodic Rap,Lean Wit Me
0.55,124.13,0.629,hip-hop,-6.772,0.095,0.154,Lil Uzi Vert,4,0.0543,68,Eternal Atake 2,Melodic Rap,Conceited
0.671,179.987,0.684,hip-hop,-6.424,0.0769,0.45,"Lil Tecca, Juice WRLD",4,0.289,73,We Love You Tecca,Melodic Rap,Ransom (with Juice WRLD) - Remix
0.8,139.918,0.498,hip-hop,-2.665,0.147,0.272,"Post Malone, Ozzy Osbourne, Travis Scott",4,0.0503,73,Hollywood's Bleeding,Melodic Rap,Take What You Want (feat. Ozzy Osbourne & Travis Scott)
0.54,143.968,0.634,hip-hop,-7.002,0.302,0.543,"Lil Peep, Lil Tracy",4,0.0777,71,CASTLES II,Melodic Rap,witchblades
0.545,97.008,0.809,hip-hop,-6.678,0.151,0.244,"Mustard, Roddy Ricch",4,0.0734,73,Perfect Ten,Melodic Rap,Ballin' (with Roddy Ricch)
0.369,140.004,0.735,hip-hop,-9.682,0.126,0.235,YNW Melly,4,0.0688,73,Melly vs. Melvin,Melodic Rap,Suicidal
0.662,150.047,0.709,hip-hop,-4.55,0.108,0.439,Juice WRLD,4,0.0767,70,Death Race For Love (Bonus Track Version),Melodic Rap,Flaws And Sins
0.75,155.096,0.732,hip-hop,-6.366,0.109,0.401,Lil Uzi Vert,4,0.231,81,Luv Is Rage 2,Melodic Rap,XO Tour Llif3
0.588,114.929,0.712,hip-hop,-5.332,0.21,0.471,Lil Tecca,4,0.0543,70,TEC (Bonus),Melodic Rap,Down With Me
0.538,99.952,0.829,hip-hop,-7.359,0.103,0.389,Post Malone,4,0.212,77,Hollywood's Bleeding,Melodic Rap,Wow.
0.507,130.007,0.872,hip-hop,-6.323,0.111,0.506,Gunna,4,0.072,76,HIM ALL ALONG,Melodic Rap,HIM ALL ALONG
0.631,105.989,0.648,hip-hop,-5.662,0.12,0.142,"Travis Scott, Justin Bieber, Young Thug",4,0.104,71,Rodeo,Melodic Rap,Maria I'm Drunk (feat. Justin Bieber & Young Thug)
0.646,127.978,0.946,hip-hop,-6.604,0.0643,0.961,A Boogie Wit da Hoodie,4,0.21,73,Artist,Melodic Rap,Still Think About You
0.814,144.991,0.625,hip-hop,-5.181,0.158,0.535,"Juice WRLD, Marshmello",4,0.0657,75,Legends Never Die,Melodic Rap,Come & Go (with Marshmello)
0.779,123.013,0.724,hip-hop,-5.412,0.127,0.53,Lil Tecca,4,0.0807,78,TEC,Melodic Rap,500lbs
0.763,120.042,0.695,hip-hop,-3.497,0.0863,0.551,Post Malone,4,0.0396,83,Hollywood's Bleeding,Melodic Rap,Circles
0.782,94.03,0.701,hip-hop,-4.987,0.124,0.57,Baby Keem,4,0.138,77,The Melodic Blue,Melodic Rap,16
0.88,169.949,0.49,hip-hop,-4.856,0.103,0.392,Post Malone,4,0.0435,75,Chemical,Melodic Rap,Chemical
0.551,113.535,0.748,korean,-9.054,0.0943,0.65,Stevie Wonder,4,0.0239,74,At The Close Of A Century,K-Drama OSTs,I Just Called To Say I Love You
0.526,124.709,0.558,korean,-4.686,0.126,0.202,"CHANYEOL, Punch",4,0.033,69,"Guardian (Original Television Soundtrack), Pt. 1",K-Drama OSTs,Stay With Me
0.614,136.628,0.553,korean,-5.098,0.0811,0.345,George Benson,4,0.0306,71,20/20,K-Drama OSTs,Nothing's Gonna Change My Love for You
0.506,133.403,0.469,korean,-6.283,0.102,0.217,ECLIPSE,4,0.0291,70,"Lovely Runner, Pt. 1 (Original Soundtrack)",K-Drama OSTs,Sudden Shower
0.384,139.009,0.437,korean,-8.384,0.121,0.181,V,4,0.042,69,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",K-Drama OSTs,Christmas Tree
0.557,114.019,0.815,korean,-7.166,0.089,0.482,YEONJUN,4,0.0318,69,Cinderella at 2AM OST Part 4,K-Drama OSTs,Boyfriend
0.326,134.049,0.46,korean,-8.226,0.0874,0.214,Crush,4,0.0304,69,"Queen of Tears (Original Television Soundtrack), Pt.4",K-Drama OSTs,Love You With All My Heart
0.76,130.096,0.512,korean,-5.889,0.103,0.495,Jung Kook,4,0.0682,68,Stay Alive (Prod. SUGA of BTS),K-Drama OSTs,Stay Alive (Prod. SUGA of BTS)
0.645,85.046,0.714,world,-5.493,0.0942,0.434,Bad Bunny,4,0.0514,70,Un Verano Sin Ti,Tuvan Throat Singing,Me Fui de Vacaciones
0.321,110.827,0.68,world,-10.944,0.125,0.416,Jósean Log,4,0.0376,77,Háblate de Mí,Tuvan Throat Singing,Chachachá
0.499,93.99,0.796,world,-6.166,0.0867,0.798,"Los Ángeles Azules, Natalia Lafourcade",4,0.0404,71,Esto Sí Es Cumbia,Tuvan Throat Singing,Nunca Es Suficiente
0.588,79.989,0.675,world,-7.168,0.95,0.879,Calle 13,4,0.177,69,Entren Los Que Quieran,Tuvan Throat Singing,Muerte En Hawaii
0.533,130.02,0.645,folk,-11.65,0.2,0.349,Yaelokre,4,0.0351,76,Harpy Hare,Nordic Folk,Harpy Hare
0.615,84.07,0.775,hip-hop,-5.682,0.0595,0.918,Dhanda Nyoliwala,4,0.368,74,Russian Bandana,Desi Hip-Hop,Russian Bandana
0.798,86.638,0.509,hip-hop,-4.472,0.203,0.48,Karan Aujla,4,0.235,70,Sifar Safar,Desi Hip-Hop,Sifar Safar
0.606,175.917,0.656,hip-hop,-5.948,0.105,0.38,Dhanda Nyoliwala,4,0.363,68,DNW Vol. 1,Desi Hip-Hop,Knife Brows
0.702,180.219,0.711,hip-hop,-10.048,0.0932,0.674,"Shubh, Ikky",4,0.233,68,Baller,Desi Hip-Hop,Baller
0.78,171.285,0.461,hip-hop,-5.004,0.181,0.448,"Karan Aujla, Mxrci",4,0.363,75,Winning Speech,Desi Hip-Hop,Winning Speech
0.431,94,0.881,hip-hop,-11.093,0.113,0.246,Shubh,4,0.0914,71,Still Rollin,Desi Hip-Hop,Still Rollin
0.455,99.958,0.796,hip-hop,-7.763,0.156,0.352,"Prabh Singh, Jay Trak, Rooh Sandhu",4,0.0997,73,9:45,Desi Hip-Hop,9:45
0.362,115.974,0.967,hip-hop,-11.374,0.124,0.633,Shubh,4,0.159,69,Still Rollin,Desi Hip-Hop,Dior
0.627,89.998,0.742,hip-hop,-8.939,0.269,0.356,Shubh,4,0.0533,75,Still Rollin,Desi Hip-Hop,Cheques
0.572,88.041,0.742,hip-hop,-8.163,0.318,0.644,Shubh,4,0.0743,70,MVP,Desi Hip-Hop,MVP
0.684,100.042,0.769,hip-hop,-6.113,0.18,0.483,"Sukha, Chani Nattan, Prodgk, Gurlez Akhtar",4,0.148,68,UNDISPUTED,Desi Hip-Hop,8 ASLE
0.566,85.953,0.794,hip-hop,-8.35,0.151,0.68,Shubh,4,0.0602,72,Leo,Desi Hip-Hop,King Shit
0.512,144.926,0.848,hip-hop,-7.757,0.101,0.881,Shubh,4,0.118,75,One Love,Desi Hip-Hop,One Love
0.75,139.979,0.831,hip-hop,-5.42,0.111,0.662,Karan Aujla,4,0.153,70,On Top,Desi Hip-Hop,On Top
0.733,92.969,0.864,hip-hop,-3.292,0.166,0.183,AP Dhillon,4,0.0713,71,Old Money,Desi Hip-Hop,Old Money
0.356,83.679,0.708,hip-hop,-9.738,0.112,0.569,AUR,4,0.075,75,Tu hai kahan,Desi Hip-Hop,Tu hai kahan
0.718,89.906,0.716,hip-hop,-5.348,0.192,0.91,Shubh,4,0.148,73,Bandana,Desi Hip-Hop,Bandana
0.745,180.098,0.464,hip-hop,-3.202,0.363,0.262,"Hanumankind, Kalmi",4,0.161,85,Big Dawgs,Desi Hip-Hop,Big Dawgs
0.661,76.71,0.836,reggae,-6.502,0.449,0.753,Damian Marley,4,0.338,68,Welcome to Jamrock,Reggae Fusion,Welcome To Jamrock
0.782,119.992,0.727,electronic,-8.529,0.225,0.655,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",4,0.042,68,Move,Afro House,Move
0.787,119.996,0.704,electronic,-6.751,0.159,0.31,"HUGEL, Topic, Arash, Daecolm",4,0.0462,83,I Adore You (feat. Daecolm),Afro House,I Adore You (feat. Daecolm)
0.577,119.986,0.795,electronic,-9.638,0.051,0.206,"MoBlack, Salif Keita, Benja (NL), Franc Fala, Cesária Evora",4,0.0648,75,Yamore,Afro House,Yamore
0.872,122.028,0.43,electronic,-7.821,0.119,0.136,"Alex Wann, Route 94, Jess Glynne",4,0.0522,69,My Love (2024),Afro House,My Love (2024)
0.946,120.036,0.542,electronic,-6.048,0.107,0.229,"HUGEL, Diplo, Malou, Yuna",4,0.0425,71,Forever (feat. Malou & Yuna),Afro House,Forever (feat. Malou & Yuna)
0.797,122.011,0.702,electronic,-6.635,0.179,0.0356,"Disclosure, Eliza Doolittle, Rivo",4,0.0557,79,You & Me (Rivo Remix),Afro House,You & Me - Rivo Remix
0.723,123.993,0.787,electronic,-6.995,0.085,0.579,"Wakyin, Carlos Vives",4,0.152,70,Beso (Fruta Fresca),Afro House,Beso (Fruta Fresca)
0.879,123.004,0.741,electronic,-6.132,0.126,0.362,"James Mac, Vall, Rosalie",4,0.0425,68,The Boy Is Mine,Afro House,The Boy Is Mine
0.57,121.843,0.655,electronic,-11.475,0.105,0.487,"Gordo, Drake",4,0.0487,70,DIAMANTE,Afro House,Sideways
0.637,120.033,0.847,electronic,-8.751,0.121,0.0509,"Zerb, Sofiya Nzau",4,0.0587,74,SURRENDER,Afro House,Mwaki
0.83,120.97,0.808,electronic,-8.238,0.403,0.465,RAFFA GUIDO,4,0.0356,69,Famax,Afro House,Famax - Edit
0.0516,87.587,0.27,classical,-33.766,0.112,0.199,Fabrizio Paterlini,4,0.0442,71,Transitions III,Neo-Classical,Waltz
0.0582,132.614,0.191,classical,-25.398,0.0941,0.0454,Ludovico Einaudi,1,0.0578,70,Una Mattina,Neo-Classical,Nuvole Bianche
0.146,172.13,0.265,classical,-21.134,0.104,0.416,Gibran Alcocer,5,0.0323,71,Idea 1,Neo-Classical,Idea 1
0.0559,95.217,0.396,classical,-20.707,0.11,0.278,Ben Crosland,1,0.0599,70,The Turn,Neo-Classical,Oceans Apart
0.138,128.563,0.34,classical,-24.95,0.112,0.325,Gibran Alcocer,4,0.0357,72,Idea 9,Neo-Classical,Idea 9
